81881054,customer-7,6999.542082197844
574413192,customer-3,1084.3613169747928
467154153,customer-9,3407.8946884458132
52087140,customer-9,9577.894642149035
757388656,customer-4,9300.260240479543
503379219,customer-10,7226.457865244014
132867445,customer-2,234.16379723341961
963182650,customer-10,9847.084345378942
591826417,customer-5,7557.115795167597
970958118,customer-7,8035.464179056083
815275876,customer-9,6639.426712973979
498610540,customer-4,3054.776593811409
468445575,customer-6,5065.886674065708
588509948,customer-6,8417.00720480791
228151428,customer-2,2854.3467345772683
594052422,customer-3,133.42434036866285
866950132,customer-6,3306.757761802924
663237278,customer-10,9113.254126728645
214942603,customer-6,2974.957719816143
589842539,customer-10,5672.520343329799
32920245,customer-5,6477.434822299559
456007774,customer-5,9317.664001386023
212509689,customer-10,9962.236876615472
480364049,customer-6,3603.322170972631
138226352,customer-2,920.5149458310353
90133003,customer-10,9988.838823095513
42932813,customer-4,1154.612710679108
673578271,customer-4,1394.7347825533527
224029274,customer-3,22.913045927382946
