383706738,customer-3,9961.54354742584
276628886,customer-2,6618.470218721415
13415859,customer-3,4251.405880590886
802300040,customer-5,5216.9661747700675
27028329,customer-3,7368.332876092652
899888494,customer-3,7429.597987080402
890062015,customer-4,908.2090557474056
981207322,customer-5,3749.1319646466072
56345547,customer-2,413.46390907082287
775457862,customer-9,8383.96189874423
966708340,customer-8,6007.266881165114
138141897,customer-5,3007.4007998787943
956372550,customer-5,7702.6748258996
535100669,customer-7,9092.574445645198
246666899,customer-4,1616.716732905577
827322693,customer-7,1879.0127269714708
656708030,customer-3,9791.629146367291
801043743,customer-9,264.44631640919624
665083613,customer-3,683.810431333767
841004888,customer-2,1930.8977618150743
379736735,customer-9,4963.406512225284
436639484,customer-3,3742.9417777219437
407482610,customer-8,6853.457470662598
842402062,customer-8,1779.2551510849942
546050160,customer-4,901.4691937566994
232286189,customer-2,8770.479666375848
316270714,customer-4,8667.720200860274
439527536,customer-7,5395.8906407618015
196950440,customer-3,6393.227943030564
747156879,customer-2,4845.756456575691
778848291,customer-8,9831.584885384435
881930706,customer-5,1932.1498755104683
97702919,customer-4,4404.880282610141
98576042,customer-2,1187.8475239441216
991949685,customer-1,9905.069000298368
55469100,customer-6,5966.049605814
233055239,customer-3,8490.896529343088
655923231,customer-3,8369.628890619006
341561904,customer-10,870.140624256368
537170511,customer-6,9377.365848780353
798141598,customer-8,8603.385297608338
854730968,customer-2,9171.953063903375
826248326,customer-2,4565.980512495951
152903672,customer-6,9237.010988957307
23242414,customer-1,9836.586864898456
699184047,customer-5,3135.9057961874582
983929086,customer-2,3981.8391647323133
754990065,customer-10,275.0051176270407
249971934,customer-7,8624.910377080863
967515704,customer-10,2680.2835759164495
658147804,customer-7,7774.1126030967
805053510,customer-9,5560.730973683693
599316799,customer-3,5272.26551275116
674835866,customer-4,7943.1290960066235
159580030,customer-6,2276.293591732011
809318271,customer-3,5075.946683543287
338551216,customer-9,9526.910669434825
981715410,customer-4,2748.7897283033167
942015517,customer-10,8515.137883615966
709230255,customer-4,8785.230256283938
664405072,customer-8,7174.692976016381
464389380,customer-5,5284.479100377517
819273213,customer-4,3520.732970288942
979690389,customer-9,8760.123315832
73963497,customer-6,306.3384758254937
483731178,customer-7,4209.754917495864
484253,customer-3,5330.148429890471
430352796,customer-2,3705.2531309607484
792627582,customer-10,2072.415365146339
305189240,customer-4,3939.6566364257005
815904628,customer-9,9749.012266594376
542354940,customer-2,9038.127034474734
870067649,customer-3,8297.688851651423
630666003,customer-1,1876.493103441238
943896293,customer-2,3922.6580200293392
603510548,customer-2,6383.10465337276
540452156,customer-10,3332.8621853085288
305858741,customer-6,5268.41344690642
231941388,customer-8,7274.4652116453235
929410519,customer-8,7968.287672427059
272336667,customer-1,5974.112246607118
162870479,customer-9,6260.950903759828
830531251,customer-7,4293.631104114981
76040913,customer-8,4042.692984172749
606448901,customer-8,3181.4082118698834
247938446,customer-4,497.68708837648245
328498403,customer-3,5970.900985943459
161441118,customer-4,4912.116729247479
396207596,customer-4,4610.332757298503
67916534,customer-4,7383.051527453381
891836124,customer-3,7518.710752306043
219589657,customer-5,3693.5385556946685
426164525,customer-7,9776.019229980184
966687360,customer-6,8806.046595792683
65276778,customer-1,9200.79683291497
909118670,customer-1,1256.7656190644232
587660074,customer-10,1832.8586667183783
313968294,customer-4,7714.357736438105
896876841,customer-4,4788.573974109006
892622850,customer-10,1183.276641864357
838835166,customer-8,7595.838488783408
854015523,customer-9,8524.907303799757
390582920,customer-10,8248.484425065806
789241720,customer-4,9834.886427378457
67742963,customer-8,2527.726303032871
320518467,customer-1,7822.388808255804
980229615,customer-7,3824.088815922992
783859371,customer-5,4844.917283937559
712656245,customer-3,1869.8337207487089
276516616,customer-9,6236.721464259478
750646883,customer-5,7624.883357014332
750678778,customer-3,4478.048079120362
572767224,customer-9,5108.76202951716
84459446,customer-7,764.6735306309961
507530863,customer-4,292.699916162162
117092503,customer-1,429.8855017206873
665328257,customer-4,302.3598631875429
951569484,customer-1,1099.0998468545774
517458727,customer-8,119.08294184186468
655685402,customer-1,7613.593276023078
251884166,customer-10,7633.104217573387
129457411,customer-4,3784.3699548208147
802904803,customer-6,4332.216701565188
947869327,customer-2,6491.610138280929
266597107,customer-10,7830.260535877908
574477217,customer-8,4183.574910731946
284341804,customer-4,2952.8200975264217
412063251,customer-2,6365.587541262693
333767835,customer-5,759.4697911739939
696598570,customer-10,8374.033863927283
812487123,customer-8,4810.932468461681
532497000,customer-3,1921.1815113619834
359507984,customer-10,2656.862145390185
239612549,customer-2,5144.459020556625
228481571,customer-6,8919.656362359066
261630454,customer-9,59.253104763648444
324119779,customer-4,7035.408163141991
844275966,customer-6,2246.8698865480287
28263506,customer-7,6427.74830910997
499844213,customer-3,9786.345102036692
387091153,customer-9,4293.980913596377
448538494,customer-6,1011.0079224492588
989628646,customer-9,8860.405029537445
80471695,customer-10,4576.029654828952
745715750,customer-1,8521.524991159105
375286009,customer-4,9275.544306499196
246442013,customer-3,7282.726774450101
806407046,customer-3,4186.855402225702
861198879,customer-9,6876.801990340484
748072616,customer-8,4415.842580686754
764195054,customer-10,4350.1079384132045
796436749,customer-7,1490.159829877049
682712302,customer-4,7220.420734365613
759102808,customer-8,5967.39610642904
984577847,customer-6,7026.255267753288
705107474,customer-2,9268.95409718084
360211690,customer-7,3471.245956361998
291264089,customer-1,1067.341900087824
563962208,customer-9,1964.6134340763708
279356294,customer-7,2399.442593421502
640932723,customer-7,5323.8262149477405
467300021,customer-10,5501.622092626683
631669194,customer-6,8207.739069121824
208293727,customer-6,2117.495438090295
692333299,customer-4,9625.185377872953
864252008,customer-6,8755.456380530588
838619469,customer-6,2992.5565972188388
309443993,customer-5,1402.5487156557092
485850402,customer-2,4760.177409137298
390087908,customer-4,2913.774054313286
655443275,customer-8,5941.505102796049
775411050,customer-4,3666.989313264491
111192434,customer-3,6913.623664447932
171973792,customer-3,2719.157239979518
911351999,customer-2,4958.290350524206
479352999,customer-8,1134.042771250837
469988846,customer-5,8036.6157694289595
251935223,customer-8,7459.646412162519
441050684,customer-1,3503.3383586779605
205811423,customer-2,4346.5763057489
720470654,customer-1,9699.702393050206
425692488,customer-6,4650.471722954083
926696775,customer-6,3824.0729389290464
135356319,customer-4,298.0075901914048
611457075,customer-6,4869.153992990847
194244141,customer-6,729.3877649379369
585387625,customer-3,3979.829323588918
967171518,customer-6,3610.7117271795832
454274856,customer-9,879.1467424109296
525311628,customer-10,5172.815480396976
259885310,customer-9,8237.555845603194
713119259,customer-3,3123.9146027780466
935338790,customer-3,1587.4936125721872
943047217,customer-7,1548.417694430006
721263985,customer-7,585.4563451266299
439986979,customer-7,5051.070457281963
269972960,customer-8,4823.514679096092
379446434,customer-2,2070.0774312706676
586891975,customer-3,9697.379950443152
73533016,customer-4,3679.133408179453
339654421,customer-7,2815.733803395211
229695083,customer-2,1243.4814180984379
195636532,customer-10,761.080166163527
808612419,customer-7,1265.9493553335749
440211958,customer-10,8293.363785884425
156220228,customer-8,9085.664937407588
64406717,customer-7,4994.425408394929
694077956,customer-8,462.22855206271936
97614700,customer-10,7414.959942787364
382503575,customer-8,5304.9246180812515
176125718,customer-1,1679.27641531062
579315259,customer-4,5161.180041469914
80836633,customer-2,2536.195339424149
507754451,customer-8,2599.4653724278996
318950687,customer-8,9802.018658997482
821185535,customer-7,9209.934533235062
257884407,customer-1,3181.449751575542
257329080,customer-3,18.01842853373546
10034980,customer-7,7264.679193979369
955812825,customer-4,6874.327249688658
301428068,customer-3,2325.7931782112014
61321536,customer-3,5967.431543758368
194353823,customer-9,4788.146588862719
939067462,customer-6,4354.45471537712
454575135,customer-10,7287.984734516517
925040971,customer-7,5101.920411381463
910091275,customer-1,9354.265493778528
552760791,customer-2,7986.6887538606725
615180478,customer-1,189.3194263025229
720128957,customer-9,3859.2487620284687
456812939,customer-1,8097.478651040811
160480822,customer-3,2039.4804531840396
888685951,customer-9,1975.5063132507144
783859513,customer-10,5931.599044004795
291125328,customer-4,8107.25380837354
177662207,customer-1,7215.367971193512
494835118,customer-6,6549.277685460038
566703516,customer-7,1367.2901973953346
906749141,customer-1,597.7485274522348
394898110,customer-3,153.07141559816316
492710266,customer-2,7463.104294555147
14528615,customer-8,1373.807772434079
331910917,customer-3,9288.042427139184
661665692,customer-10,4258.43770290157
211390102,customer-1,9039.210752528677
411844311,customer-7,5213.815262641114
596683268,customer-3,2727.793679889555
399550739,customer-6,3284.295724898548
540128308,customer-4,6597.076545894218
546291351,customer-9,5807.9372710483285
586381278,customer-8,8538.365021139332
969721428,customer-7,974.965148049989
342304915,customer-9,6719.743549242457
282113408,customer-6,6853.1228029808535
104348273,customer-3,4344.307579199676
68814813,customer-2,3046.2708198327664
211503339,customer-1,8202.546105575408
951637937,customer-5,6386.331291871385
718441960,customer-8,5251.587891289158
70563971,customer-6,1579.418661782021
585918270,customer-6,7448.33616080964
388832936,customer-6,9769.111969965605
60257015,customer-9,1409.101244687364
567407948,customer-5,6686.00179909734
878900691,customer-7,8653.877951934544
937794024,customer-4,9075.395414943541
684598376,customer-4,1170.8243287813625
296990220,customer-1,6030.72453143812
768797965,customer-5,9142.859234936475
371557014,customer-5,5782.45876000273
378944439,customer-3,5897.427616878748
162865925,customer-9,9421.16105878811
120348447,customer-5,3640.8790514152824
352918596,customer-3,9548.580879433344
938617302,customer-5,1326.2939590544706
176901915,customer-7,3294.9919323274275
182741875,customer-7,8176.855371168491
858987906,customer-5,7661.366384261345
893102856,customer-5,7796.668301121461
862767843,customer-7,8423.703521681184
726058087,customer-2,4627.524729449338
874980341,customer-7,7474.078394344227
482440583,customer-6,7430.100209935726
965580649,customer-10,3657.6799240365694
638148270,customer-7,652.0998696841482
640304344,customer-9,7853.597226989823
